Locus ID:YP_0969	KL Distance:0.690
Locus ID:YP_0751	KL Distance:0.118
Locus ID:YP_0033	KL Distance:0.118
Locus ID:YP_0139	KL Distance:0.118
Locus ID:YP_2413	KL Distance:0.118
Locus ID:YP_3967	KL Distance:0.118
Locus ID:YP_3507	KL Distance:0.118
Locus ID:YP_1734	KL Distance:0.118
Locus ID:YP_3613	KL Distance:0.118
Locus ID:YP_0127	KL Distance:0.118
Locus ID:YP_1088	KL Distance:0.118
Locus ID:YP_1029	KL Distance:0.118
Locus ID:YP_3354	KL Distance:0.118
Locus ID:YP_0703	KL Distance:0.117
Locus ID:YP_3330	KL Distance:0.117
Locus ID:YP_2331	KL Distance:0.117
Locus ID:YP_3384	KL Distance:0.117
Locus ID:YP_3092	KL Distance:0.117
Locus ID:YP_1548	KL Distance:0.117
Locus ID:YP_2347	KL Distance:0.117
Locus ID:YP_3665	KL Distance:0.117
Locus ID:YP_2451	KL Distance:0.117
Locus ID:YP_0459	KL Distance:0.117
Locus ID:YP_2077	KL Distance:0.117
Locus ID:YP_3991	KL Distance:0.117
Locus ID:YP_3398	KL Distance:0.117
Locus ID:YP_0883	KL Distance:0.117
Locus ID:YP_2215	KL Distance:0.117
Locus ID:YP_3181	KL Distance:0.117
Locus ID:YP_1003	KL Distance:0.117
Locus ID:YP_3731	KL Distance:0.117
Locus ID:YP_3329	KL Distance:0.117
Locus ID:YP_3513	KL Distance:0.117
Locus ID:YP_3824	KL Distance:0.116
Locus ID:YP_2712	KL Distance:0.116
Locus ID:YP_2158	KL Distance:0.116
Locus ID:YP_3282	KL Distance:0.116
Locus ID:YP_0111	KL Distance:0.116
Locus ID:YP_1186	KL Distance:0.116
Locus ID:YP_1547	KL Distance:0.116
Locus ID:YP_1457	KL Distance:0.116
Locus ID:YP_0472	KL Distance:0.116
Locus ID:YP_2468	KL Distance:0.116
Locus ID:YP_0323	KL Distance:0.116
Locus ID:YP_3858	KL Distance:0.116
Locus ID:YP_2655	KL Distance:0.116
Locus ID:YP_2935	KL Distance:0.116
Locus ID:YP_2026	KL Distance:0.116
Locus ID:YP_1425	KL Distance:0.116
Locus ID:YP_3661	KL Distance:0.116
Locus ID:YP_3526	KL Distance:0.116
Locus ID:YP_2820	KL Distance:0.116
Locus ID:YP_2547	KL Distance:0.116
Locus ID:YP_3751	KL Distance:0.116
Locus ID:YP_0074	KL Distance:0.116
Locus ID:YP_0726	KL Distance:0.116
Locus ID:YP_1010	KL Distance:0.116
Locus ID:YP_3529	KL Distance:0.116
Locus ID:YP_3018	KL Distance:0.115
Locus ID:YP_3014	KL Distance:0.115
Locus ID:YP_0977	KL Distance:0.115
Locus ID:YP_1695	KL Distance:0.115
Locus ID:YP_1000	KL Distance:0.115
Locus ID:YP_1219	KL Distance:0.115
Locus ID:YP_3662	KL Distance:0.115
Locus ID:YP_1804	KL Distance:0.115
Locus ID:YP_3401	KL Distance:0.115
Locus ID:YP_0524	KL Distance:0.115
Locus ID:YP_1755	KL Distance:0.115
Locus ID:YP_2828	KL Distance:0.115
Locus ID:YP_2298	KL Distance:0.115
Locus ID:YP_1731	KL Distance:0.115
Locus ID:YP_3343	KL Distance:0.115
Locus ID:YP_1864	KL Distance:0.115
Locus ID:YP_2521	KL Distance:0.115
Locus ID:YP_1626	KL Distance:0.115
Locus ID:YP_2348	KL Distance:0.115
Locus ID:YP_0557	KL Distance:0.114
Locus ID:YP_2418	KL Distance:0.114
Locus ID:YP_3971	KL Distance:0.114
Locus ID:YP_1395	KL Distance:0.114
Locus ID:YP_0523	KL Distance:0.114
Locus ID:YP_3611	KL Distance:0.114
Locus ID:YP_3134	KL Distance:0.114
Locus ID:YP_2724	KL Distance:0.114
Locus ID:YP_1398	KL Distance:0.114
Locus ID:YP_2556	KL Distance:0.114
Locus ID:YP_1693	KL Distance:0.114
Locus ID:YP_3671	KL Distance:0.114
Locus ID:YP_0374	KL Distance:0.114
Locus ID:YP_0520	KL Distance:0.114
Locus ID:YP_2736	KL Distance:0.114
Locus ID:YP_1956	KL Distance:0.114
Locus ID:YP_3559	KL Distance:0.114
Locus ID:YP_0654	KL Distance:0.114
Locus ID:YP_2670	KL Distance:0.113
Locus ID:YP_2265	KL Distance:0.113
Locus ID:YP_1444	KL Distance:0.113
Locus ID:YP_2989	KL Distance:0.113
Locus ID:YP_2884	KL Distance:0.113
Locus ID:YP_2744	KL Distance:0.113
Locus ID:YP_3590	KL Distance:0.113
Locus ID:YP_2396	KL Distance:0.113
Locus ID:YP_0656	KL Distance:0.113
Locus ID:YP_3102	KL Distance:0.113
Locus ID:YP_4011	KL Distance:0.113
Locus ID:YP_0177	KL Distance:0.113
Locus ID:YP_3877	KL Distance:0.113
Locus ID:YP_3874	KL Distance:0.113
Locus ID:YP_2961	KL Distance:0.113
Locus ID:YP_3322	KL Distance:0.112
Locus ID:YP_1745	KL Distance:0.112
Locus ID:YP_2691	KL Distance:0.112
Locus ID:YP_2392	KL Distance:0.112
Locus ID:YP_2781	KL Distance:0.112
Locus ID:YP_3555	KL Distance:0.112
Locus ID:YP_2792	KL Distance:0.112
Locus ID:YP_2790	KL Distance:0.112
Locus ID:YP_2004	KL Distance:0.112
Locus ID:YP_3640	KL Distance:0.112
Locus ID:YP_2818	KL Distance:0.112
Locus ID:YP_3549	KL Distance:0.112
Locus ID:YP_1796	KL Distance:0.112
Locus ID:YP_2697	KL Distance:0.112
Locus ID:YP_2684	KL Distance:0.111
Locus ID:YP_0100	KL Distance:0.111
Locus ID:YP_2641	KL Distance:0.111
Locus ID:YP_3543	KL Distance:0.111
Locus ID:YP_3685	KL Distance:0.111
Locus ID:YP_0611	KL Distance:0.111
Locus ID:YP_3738	KL Distance:0.111
Locus ID:YP_3400	KL Distance:0.111
Locus ID:YP_2308	KL Distance:0.111
Locus ID:YP_3097	KL Distance:0.111
Locus ID:YP_0302	KL Distance:0.111
Locus ID:YP_2710	KL Distance:0.111
Locus ID:YP_1455	KL Distance:0.111
Locus ID:YP_2198	KL Distance:0.111
Locus ID:YP_1663	KL Distance:0.111
Locus ID:YP_3720	KL Distance:0.111
Locus ID:YP_0620	KL Distance:0.111
Locus ID:YP_1422	KL Distance:0.111
Locus ID:YP_0923	KL Distance:0.110
Locus ID:YP_0603	KL Distance:0.110
Locus ID:YP_3827	KL Distance:0.110
Locus ID:YP_1474	KL Distance:0.110
Locus ID:YP_2908	KL Distance:0.110
Locus ID:YP_2604	KL Distance:0.110
Locus ID:YP_1437	KL Distance:0.110
Locus ID:YP_0409	KL Distance:0.110
Locus ID:YP_0589	KL Distance:0.110
Locus ID:YP_2809	KL Distance:0.110
Locus ID:YP_3687	KL Distance:0.110
Locus ID:YP_1084	KL Distance:0.109
Locus ID:YP_2293	KL Distance:0.109
Locus ID:YP_1022	KL Distance:0.109
Locus ID:YP_3430	KL Distance:0.109
Locus ID:YP_1257	KL Distance:0.109
Locus ID:YP_0309	KL Distance:0.109
Locus ID:YP_2268	KL Distance:0.109
Locus ID:YP_0049	KL Distance:0.109
Locus ID:YP_2748	KL Distance:0.109
Locus ID:YP_2913	KL Distance:0.109
Locus ID:YP_1622	KL Distance:0.109
Locus ID:YP_0453	KL Distance:0.109
Locus ID:YP_2188	KL Distance:0.109
Locus ID:YP_2283	KL Distance:0.109
Locus ID:YP_4021	KL Distance:0.109
Locus ID:YP_0518	KL Distance:0.109
Locus ID:YP_1601	KL Distance:0.109
Locus ID:YP_3550	KL Distance:0.109
Locus ID:YP_1761	KL Distance:0.109
Locus ID:YP_3405	KL Distance:0.109
Locus ID:YP_3819	KL Distance:0.109
Locus ID:YP_3634	KL Distance:0.109
Locus ID:YP_2081	KL Distance:0.108
Locus ID:YP_0448	KL Distance:0.108
Locus ID:YP_0158	KL Distance:0.108
Locus ID:YP_3765	KL Distance:0.108
Locus ID:YP_2602	KL Distance:0.108
Locus ID:YP_3666	KL Distance:0.108
Locus ID:YP_1180	KL Distance:0.108
Locus ID:YP_3224	KL Distance:0.108
Locus ID:YP_3311	KL Distance:0.108
Locus ID:YP_2086	KL Distance:0.108
Locus ID:YP_2761	KL Distance:0.108
Locus ID:YP_0058	KL Distance:0.108
Locus ID:YP_1045	KL Distance:0.108
Locus ID:YP_1214	KL Distance:0.108
Locus ID:YP_3628	KL Distance:0.108
Locus ID:YP_2969	KL Distance:0.108
Locus ID:YP_0060	KL Distance:0.108
Locus ID:YP_0711	KL Distance:0.108
Locus ID:YP_1160	KL Distance:0.108
Locus ID:YP_2115	KL Distance:0.107
Locus ID:YP_3374	KL Distance:0.107
Locus ID:YP_2407	KL Distance:0.107
Locus ID:YP_2176	KL Distance:0.107
Locus ID:YP_2461	KL Distance:0.107
Locus ID:YP_0117	KL Distance:0.107
Locus ID:YP_1613	KL Distance:0.107
Locus ID:YP_0172	KL Distance:0.107
Locus ID:YP_2703	KL Distance:0.107
Locus ID:YP_0387	KL Distance:0.107
Locus ID:YP_1784	KL Distance:0.107
Locus ID:YP_4010	KL Distance:0.107
Locus ID:YP_3744	KL Distance:0.107
Locus ID:YP_1968	KL Distance:0.107
Locus ID:YP_0274	KL Distance:0.107
Locus ID:YP_3761	KL Distance:0.107
Locus ID:YP_1630	KL Distance:0.107
Locus ID:YP_0270	KL Distance:0.106
Locus ID:YP_0420	KL Distance:0.106
Locus ID:YP_3988	KL Distance:0.106
Locus ID:YP_3256	KL Distance:0.106
Locus ID:YP_3748	KL Distance:0.106
Locus ID:YP_0702	KL Distance:0.106
Locus ID:YP_1018	KL Distance:0.106
Locus ID:YP_3228	KL Distance:0.106
Locus ID:YP_3979	KL Distance:0.106
Locus ID:YP_2661	KL Distance:0.106
Locus ID:YP_1183	KL Distance:0.106
Locus ID:YP_2002	KL Distance:0.106
Locus ID:YP_2207	KL Distance:0.106
Locus ID:YP_2258	KL Distance:0.106
Locus ID:YP_2799	KL Distance:0.105
Locus ID:YP_2484	KL Distance:0.105
Locus ID:YP_3207	KL Distance:0.105
Locus ID:YP_1885	KL Distance:0.105
Locus ID:YP_1172	KL Distance:0.105
Locus ID:YP_3496	KL Distance:0.105
Locus ID:YP_3261	KL Distance:0.105
Locus ID:YP_2899	KL Distance:0.105
Locus ID:YP_1849	KL Distance:0.105
Locus ID:YP_0963	KL Distance:0.105
Locus ID:YP_0949	KL Distance:0.105
Locus ID:YP_3891	KL Distance:0.104
Locus ID:YP_3686	KL Distance:0.104
Locus ID:YP_2648	KL Distance:0.104
Locus ID:YP_3270	KL Distance:0.104
Locus ID:YP_2221	KL Distance:0.104
Locus ID:YP_3304	KL Distance:0.104
Locus ID:YP_1162	KL Distance:0.104
Locus ID:YP_0570	KL Distance:0.104
Locus ID:YP_0564	KL Distance:0.104
Locus ID:YP_1343	KL Distance:0.104
Locus ID:YP_3631	KL Distance:0.104
Locus ID:YP_0742	KL Distance:0.104
Locus ID:YP_2013	KL Distance:0.104
Locus ID:YP_0070	KL Distance:0.104
Locus ID:YP_0361	KL Distance:0.104
Locus ID:YP_3359	KL Distance:0.104
Locus ID:YP_1440	KL Distance:0.104
Locus ID:YP_0064	KL Distance:0.104
Locus ID:YP_2657	KL Distance:0.104
Locus ID:YP_2048	KL Distance:0.103
Locus ID:YP_0496	KL Distance:0.103
Locus ID:YP_1708	KL Distance:0.103
Locus ID:YP_0560	KL Distance:0.103
Locus ID:YP_2147	KL Distance:0.103
Locus ID:YP_0476	KL Distance:0.103
Locus ID:YP_2287	KL Distance:0.103
Locus ID:YP_1272	KL Distance:0.103
Locus ID:YP_0517	KL Distance:0.103
Locus ID:YP_1763	KL Distance:0.103
Locus ID:YP_1412	KL Distance:0.103
Locus ID:YP_0876	KL Distance:0.103
Locus ID:YP_2625	KL Distance:0.103
Locus ID:YP_0647	KL Distance:0.103
Locus ID:YP_0631	KL Distance:0.103
Locus ID:YP_0339	KL Distance:0.103
Locus ID:YP_3528	KL Distance:0.102
Locus ID:YP_2704	KL Distance:0.102
Locus ID:YP_2883	KL Distance:0.102
Locus ID:YP_1261	KL Distance:0.102
Locus ID:YP_2520	KL Distance:0.102
Locus ID:YP_1020	KL Distance:0.102
Locus ID:YP_1204	KL Distance:0.102
Locus ID:YP_2873	KL Distance:0.102
Locus ID:YP_3953	KL Distance:0.102
Locus ID:YP_0831	KL Distance:0.102
Locus ID:YP_0695	KL Distance:0.102
Locus ID:YP_2647	KL Distance:0.102
Locus ID:YP_3186	KL Distance:0.102
Locus ID:YP_2187	KL Distance:0.102
Locus ID:YP_2280	KL Distance:0.102
Locus ID:YP_3545	KL Distance:0.102
Locus ID:YP_3492	KL Distance:0.102
Locus ID:YP_2317	KL Distance:0.101
Locus ID:YP_1847	KL Distance:0.101
Locus ID:YP_0515	KL Distance:0.101
Locus ID:YP_2500	KL Distance:0.101
Locus ID:YP_0164	KL Distance:0.101
Locus ID:YP_0173	KL Distance:0.101
Locus ID:YP_2135	KL Distance:0.101
Locus ID:YP_2079	KL Distance:0.101
Locus ID:YP_2965	KL Distance:0.101
Locus ID:YP_1087	KL Distance:0.101
Locus ID:YP_0553	KL Distance:0.100
Locus ID:YP_3722	KL Distance:0.100
Locus ID:YP_2034	KL Distance:0.100
Locus ID:YP_0786	KL Distance:0.100
Locus ID:YP_1109	KL Distance:0.100
Locus ID:YP_3487	KL Distance:0.100
Locus ID:YP_3222	KL Distance:0.100
Locus ID:YP_3026	KL Distance:0.100
Locus ID:YP_0604	KL Distance:0.100
Locus ID:YP_2881	KL Distance:0.100
Locus ID:YP_0811	KL Distance:0.100
Locus ID:YP_2208	KL Distance:0.100
Locus ID:YP_0135	KL Distance:0.100
Locus ID:YP_1707	KL Distance:0.100
Locus ID:YP_1401	KL Distance:0.100
Locus ID:YP_2369	KL Distance:0.100
Locus ID:YP_0847	KL Distance:0.099
Locus ID:YP_3607	KL Distance:0.099
Locus ID:YP_3635	KL Distance:0.099
Locus ID:YP_2993	KL Distance:0.099
Locus ID:YP_2003	KL Distance:0.099
Locus ID:YP_1618	KL Distance:0.099
Locus ID:YP_2088	KL Distance:0.099
Locus ID:YP_0536	KL Distance:0.099
Locus ID:YP_3866	KL Distance:0.099
Locus ID:YP_3567	KL Distance:0.099
Locus ID:YP_0638	KL Distance:0.099
Locus ID:YP_2574	KL Distance:0.099
Locus ID:YP_3199	KL Distance:0.099
Locus ID:YP_2639	KL Distance:0.099
Locus ID:YP_2395	KL Distance:0.099
Locus ID:YP_0167	KL Distance:0.099
Locus ID:YP_0984	KL Distance:0.099
Locus ID:YP_3350	KL Distance:0.098
Locus ID:YP_3623	KL Distance:0.098
Locus ID:YP_2333	KL Distance:0.098
Locus ID:YP_3210	KL Distance:0.098
Locus ID:YP_0482	KL Distance:0.098
Locus ID:YP_3176	KL Distance:0.098
Locus ID:YP_0170	KL Distance:0.098
Locus ID:YP_0138	KL Distance:0.098
Locus ID:YP_0943	KL Distance:0.098
Locus ID:YP_3372	KL Distance:0.098
Locus ID:YP_3734	KL Distance:0.098
Locus ID:YP_1241	KL Distance:0.098
Locus ID:YP_3876	KL Distance:0.098
Locus ID:YP_3125	KL Distance:0.098
Locus ID:YP_0375	KL Distance:0.097
Locus ID:YP_1142	KL Distance:0.097
Locus ID:YP_1220	KL Distance:0.097
Locus ID:YP_2144	KL Distance:0.097
Locus ID:YP_0166	KL Distance:0.097
Locus ID:YP_3194	KL Distance:0.097
Locus ID:YP_1696	KL Distance:0.097
Locus ID:YP_2862	KL Distance:0.097
Locus ID:YP_0464	KL Distance:0.097
Locus ID:YP_0118	KL Distance:0.097
Locus ID:YP_0276	KL Distance:0.097
Locus ID:YP_3698	KL Distance:0.097
Locus ID:YP_1308	KL Distance:0.097
Locus ID:YP_1026	KL Distance:0.096
Locus ID:YP_2996	KL Distance:0.096
Locus ID:YP_3137	KL Distance:0.096
Locus ID:YP_1329	KL Distance:0.096
Locus ID:YP_3907	KL Distance:0.096
Locus ID:YP_2711	KL Distance:0.096
Locus ID:YP_2600	KL Distance:0.096
Locus ID:YP_2315	KL Distance:0.096
Locus ID:YP_2012	KL Distance:0.096
Locus ID:YP_1954	KL Distance:0.096
Locus ID:YP_2237	KL Distance:0.096
Locus ID:YP_0709	KL Distance:0.096
Locus ID:YP_0609	KL Distance:0.096
Locus ID:YP_2296	KL Distance:0.096
Locus ID:YP_4005	KL Distance:0.096
Locus ID:YP_3209	KL Distance:0.096
Locus ID:YP_3503	KL Distance:0.096
Locus ID:YP_3188	KL Distance:0.096
Locus ID:YP_0385	KL Distance:0.096
Locus ID:YP_4004	KL Distance:0.096
Locus ID:YP_2050	KL Distance:0.096
Locus ID:YP_1965	KL Distance:0.096
Locus ID:YP_2541	KL Distance:0.095
Locus ID:YP_2823	KL Distance:0.095
Locus ID:YP_0398	KL Distance:0.095
Locus ID:YP_3190	KL Distance:0.095
Locus ID:YP_1953	KL Distance:0.095
Locus ID:YP_1190	KL Distance:0.095
Locus ID:YP_2155	KL Distance:0.095
Locus ID:YP_3978	KL Distance:0.095
Locus ID:YP_1416	KL Distance:0.095
Locus ID:YP_3305	KL Distance:0.095
Locus ID:YP_1174	KL Distance:0.095
Locus ID:YP_1538	KL Distance:0.095
Locus ID:YP_3604	KL Distance:0.095
Locus ID:YP_0304	KL Distance:0.094
Locus ID:YP_1229	KL Distance:0.094
Locus ID:YP_2614	KL Distance:0.094
Locus ID:YP_2826	KL Distance:0.094
Locus ID:YP_0187	KL Distance:0.094
Locus ID:YP_0406	KL Distance:0.094
Locus ID:YP_2967	KL Distance:0.094
Locus ID:YP_1709	KL Distance:0.094
Locus ID:YP_3705	KL Distance:0.094
Locus ID:YP_3084	KL Distance:0.094
Locus ID:YP_3253	KL Distance:0.094
Locus ID:YP_3605	KL Distance:0.094
Locus ID:YP_3481	KL Distance:0.093
Locus ID:YP_0306	KL Distance:0.093
Locus ID:YP_2514	KL Distance:0.093
Locus ID:YP_1730	KL Distance:0.093
Locus ID:YP_2909	KL Distance:0.093
Locus ID:YP_3910	KL Distance:0.093
Locus ID:YP_2344	KL Distance:0.093
Locus ID:YP_1868	KL Distance:0.093
Locus ID:YP_1385	KL Distance:0.093
Locus ID:YP_3334	KL Distance:0.093
Locus ID:YP_0712	KL Distance:0.093
Locus ID:YP_2675	KL Distance:0.093
Locus ID:YP_0936	KL Distance:0.093
Locus ID:YP_2543	KL Distance:0.093
Locus ID:YP_0163	KL Distance:0.093
Locus ID:YP_0644	KL Distance:0.093
Locus ID:YP_0577	KL Distance:0.093
Locus ID:YP_0056	KL Distance:0.093
Locus ID:YP_2052	KL Distance:0.093
Locus ID:YP_3482	KL Distance:0.092
Locus ID:YP_0920	KL Distance:0.092
Locus ID:YP_0283	KL Distance:0.092
Locus ID:YP_3591	KL Distance:0.092
Locus ID:YP_0852	KL Distance:0.092
Locus ID:YP_2173	KL Distance:0.092
Locus ID:YP_2250	KL Distance:0.092
Locus ID:YP_0400	KL Distance:0.092
Locus ID:YP_2055	KL Distance:0.092
Locus ID:YP_1309	KL Distance:0.091
Locus ID:YP_0315	KL Distance:0.091
Locus ID:YP_1469	KL Distance:0.091
Locus ID:YP_0991	KL Distance:0.091
Locus ID:YP_1235	KL Distance:0.091
Locus ID:YP_1198	KL Distance:0.091
Locus ID:YP_1766	KL Distance:0.091
Locus ID:YP_1221	KL Distance:0.091
Locus ID:YP_1233	KL Distance:0.091
Locus ID:YP_2016	KL Distance:0.091
Locus ID:YP_2776	KL Distance:0.091
Locus ID:YP_0976	KL Distance:0.091
Locus ID:YP_0960	KL Distance:0.091
Locus ID:YP_3766	KL Distance:0.091
Locus ID:YP_0037	KL Distance:0.091
Locus ID:YP_3723	KL Distance:0.090
Locus ID:YP_3673	KL Distance:0.090
Locus ID:YP_1893	KL Distance:0.090
Locus ID:YP_1537	KL Distance:0.090
Locus ID:YP_2959	KL Distance:0.090
Locus ID:YP_2868	KL Distance:0.090
Locus ID:YP_3341	KL Distance:0.090
Locus ID:YP_0881	KL Distance:0.089
Locus ID:YP_0428	KL Distance:0.089
Locus ID:YP_2488	KL Distance:0.089
Locus ID:YP_0314	KL Distance:0.089
Locus ID:YP_4037	KL Distance:0.089
Locus ID:YP_2190	KL Distance:0.089
Locus ID:YP_1217	KL Distance:0.089
Locus ID:YP_1127	KL Distance:0.089
Locus ID:YP_1986	KL Distance:0.089
Locus ID:YP_3857	KL Distance:0.088
Locus ID:YP_2189	KL Distance:0.088
Locus ID:YP_1411	KL Distance:0.088
Locus ID:YP_0961	KL Distance:0.088
Locus ID:YP_2282	KL Distance:0.088
Locus ID:YP_2609	KL Distance:0.087
Locus ID:YP_2721	KL Distance:0.087
Locus ID:YP_1282	KL Distance:0.087
Locus ID:YP_2713	KL Distance:0.087
Locus ID:YP_3586	KL Distance:0.087
Locus ID:YP_0073	KL Distance:0.087
Locus ID:YP_3421	KL Distance:0.087
Locus ID:YP_3721	KL Distance:0.087
Locus ID:YP_2864	KL Distance:0.087
Locus ID:YP_1203	KL Distance:0.086
Locus ID:YP_2441	KL Distance:0.086
Locus ID:YP_1381	KL Distance:0.086
Locus ID:YP_0353	KL Distance:0.086
Locus ID:YP_2379	KL Distance:0.086
Locus ID:YP_3131	KL Distance:0.086
Locus ID:YP_0932	KL Distance:0.085
Locus ID:YP_0039	KL Distance:0.085
Locus ID:YP_2112	KL Distance:0.085
Locus ID:YP_1620	KL Distance:0.085
Locus ID:YP_2131	KL Distance:0.084
Locus ID:YP_3423	KL Distance:0.083
Locus ID:YP_1917	KL Distance:0.083
Locus ID:YP_2286	KL Distance:0.083
Locus ID:YP_3215	KL Distance:0.083
Locus ID:YP_1225	KL Distance:0.083
Locus ID:YP_1208	KL Distance:0.083
Locus ID:YP_1093	KL Distance:0.083
Locus ID:YP_0092	KL Distance:0.083
Locus ID:YP_3842	KL Distance:0.083
Locus ID:YP_2290	KL Distance:0.083
Locus ID:YP_1905	KL Distance:0.083
Locus ID:YP_3121	KL Distance:0.083
Locus ID:YP_0381	KL Distance:0.082
Locus ID:YP_3425	KL Distance:0.082
Locus ID:YP_0479	KL Distance:0.082
Locus ID:YP_3760	KL Distance:0.082
Locus ID:YP_3754	KL Distance:0.082
Locus ID:YP_2701	KL Distance:0.082
Locus ID:YP_0601	KL Distance:0.082
Locus ID:YP_1889	KL Distance:0.082
Locus ID:YP_3951	KL Distance:0.081
Locus ID:YP_3279	KL Distance:0.081
Locus ID:YP_1475	KL Distance:0.081
Locus ID:YP_1043	KL Distance:0.081
Locus ID:YP_3128	KL Distance:0.081
Locus ID:YP_3087	KL Distance:0.081
Locus ID:YP_3602	KL Distance:0.081
Locus ID:YP_3776	KL Distance:0.081
Locus ID:YP_1819	KL Distance:0.080
Locus ID:YP_2590	KL Distance:0.080
Locus ID:YP_3633	KL Distance:0.080
Locus ID:YP_2196	KL Distance:0.080
Locus ID:YP_0322	KL Distance:0.080
Locus ID:YP_3437	KL Distance:0.079
Locus ID:YP_2074	KL Distance:0.079
Locus ID:YP_2863	KL Distance:0.079
Locus ID:YP_3837	KL Distance:0.078
Locus ID:YP_3809	KL Distance:0.078
Locus ID:YP_2983	KL Distance:0.078
Locus ID:YP_0993	KL Distance:0.078
Locus ID:YP_0143	KL Distance:0.078
Locus ID:YP_1617	KL Distance:0.078
Locus ID:YP_0994	KL Distance:0.078
Locus ID:YP_0838	KL Distance:0.078
Locus ID:YP_0693	KL Distance:0.078
Locus ID:YP_3646	KL Distance:0.078
Locus ID:YP_2573	KL Distance:0.077
Locus ID:YP_3811	KL Distance:0.077
Locus ID:YP_3379	KL Distance:0.077
Locus ID:YP_1141	KL Distance:0.077
Locus ID:YP_2987	KL Distance:0.077
Locus ID:YP_2832	KL Distance:0.077
Locus ID:YP_0659	KL Distance:0.077
Locus ID:YP_1490	KL Distance:0.077
Locus ID:YP_1179	KL Distance:0.076
Locus ID:YP_3300	KL Distance:0.076
Locus ID:YP_2882	KL Distance:0.076
Locus ID:YP_2544	KL Distance:0.076
Locus ID:YP_1962	KL Distance:0.076
Locus ID:YP_0110	KL Distance:0.076
Locus ID:YP_0498	KL Distance:0.076
Locus ID:YP_0802	KL Distance:0.075
Locus ID:YP_3769	KL Distance:0.075
Locus ID:YP_1754	KL Distance:0.075
Locus ID:YP_0023	KL Distance:0.075
Locus ID:YP_3184	KL Distance:0.074
Locus ID:YP_3913	KL Distance:0.074
Locus ID:YP_2536	KL Distance:0.074
Locus ID:YP_2901	KL Distance:0.073
Locus ID:YP_3852	KL Distance:0.072
Locus ID:YP_0754	KL Distance:0.072
Locus ID:YP_0133	KL Distance:0.072
Locus ID:YP_3410	KL Distance:0.072
Locus ID:YP_1948	KL Distance:0.071
Locus ID:YP_1726	KL Distance:0.071
Locus ID:YP_0018	KL Distance:0.071
Locus ID:YP_2049	KL Distance:0.070
Locus ID:YP_1582	KL Distance:0.069
Locus ID:YP_1542	KL Distance:0.069
Locus ID:YP_3380	KL Distance:0.068
Locus ID:YP_2082	KL Distance:0.068
Locus ID:YP_0468	KL Distance:0.068
Locus ID:YP_3645	KL Distance:0.068
Locus ID:YP_3882	KL Distance:0.067
Locus ID:YP_2442	KL Distance:0.067
Locus ID:YP_2076	KL Distance:0.067
Locus ID:YP_1685	KL Distance:0.067
Locus ID:YP_3732	KL Distance:0.066
Locus ID:YP_0477	KL Distance:0.066
Locus ID:YP_2666	KL Distance:0.065
Locus ID:YP_3088	KL Distance:0.065
Locus ID:YP_0333	KL Distance:0.065
Locus ID:YP_1237	KL Distance:0.064
Locus ID:YP_2109	KL Distance:0.063
Locus ID:YP_3664	KL Distance:0.063
Locus ID:YP_1175	KL Distance:0.060
Locus ID:YP_0146	KL Distance:0.060
Locus ID:YP_1791	KL Distance:0.058
Locus ID:YP_1909	KL Distance:0.055
Locus ID:YP_2791	KL Distance:0.055
Locus ID:YP_2019	KL Distance:0.053
Locus ID:YP_2417	KL Distance:0.053
Locus ID:YP_2194	KL Distance:0.051
Locus ID:YP_2120	KL Distance:0.051
Locus ID:YP_0688	KL Distance:0.049
Locus ID:YP_1666	KL Distance:0.045
